region_id,region_name,state,population,households,population_density_km2,median_income_usd,education_index,urban_rural_flag,dsl_coverage_pct,fiber_coverage_pct,avg_dsl_speed_mbps,avg_fiber_speed_mbps,competitor_fiber_presence,complaint_rate_pct,churn_rate_pct,broadband_adoption_pct,avg_monthly_data_gb,terrain_slope_deg,road_density_km_per_km2,existing_backhaul_distance_km,capex_per_premise_usd,take_rate_predicted_pct,roi_index,priority_rank,phase
REG-081,Region 81,Indiana,50673,52275,381.64168253806633,50313.62241959,0.8674286846934398,Urban,88.94842818780312,8.959284357836,35.87761045969539,612.4600504960583,1,17.4508803304492,7.181955065755194,79.5717313459237,175.7921551785867,0.7405203028816949,2.1858043765409003,6.1799056827374566,511.98017785608187,111.19610694543563,217.18830485014004,1517,
REG-082,Region 82,Indiana,145664,33147,168.29847797429474,45021.68257158979,0.6194326803310667,Urban,83.13737972483554,29.59164940493816,38.265925385700264,684.4246778769271,1,6.934472583839099,5.745277092550384,73.7165261262005,204.25358664549702,3.173947191363878,2.688540928073319,2.7270844364450397,535.4589615057747,116.96326321872361,218.43553218309938,1451,
REG-083,Region 83,Indiana,58185,57012,394.61350993866864,63204.45414878463,0.4098732975419108,Rural,63.30093411896432,39.442453072586964,40.99307068880127,995.1705107792751,1,15.190748731675281,9.25325879972481,63.80557578813219,387.438073363957,3.598700570724156,1.659711161927417,3.185411637538538,542.0121504609751,119.44962808905208,220.3818272108135,1348,
REG-084,Region 84,Indiana,110039,9435,197.96432251057266,85743.4838157392,0.6279376111874161,Rural,62.314206551827056,27.566745277029586,30.274226821665646,532.7905165039627,0,18.042344497741517,3.269011934260302,56.221304398302856,389.24966229768415,5.090275273509656,1.41694524631485,3.652140900830348,557.9601884588888,128.4378663096764,230.19181111187805,828,
REG-085,Region 85,Indiana,98906,49881,448.31211926642425,84860.08693397338,0.8933815428637203,Urban,76.04462325797242,30.70048922527458,36.91771987230983,998.81003452951,1,12.789233560313463,5.625818330720603,78.11753448108563,404.8436906788231,1.0278599475929777,2.996518171654141,6.097620156043519,513.6158060026901,132.19865661873592,257.3882171726692,92,
REG-086,Region 86,Indiana,35632,41159,94.27456551259398,42931.292859965564,0.5904831286478339,Urban,78.76768436896835,22.016742671035185,37.93904150792094,539.4035479425684,3,12.797284484904532,9.595097141316808,70.17106734847741,478.778684141035,9.022884962824131,1.348154312992829,5.313558721228314,597.6463981266772,111.22781884205916,186.10974514479264,2882,
REG-087,Region 87,Indiana,111193,51033,322.7941208731208,55539.13168448236,0.7643795961525539,Rural,66.1205930922888,35.81513807193283,47.62290131090355,782.3405696781099,2,3.321349662305743,3.684751981491486,50.91209310639107,272.12221228885954,9.733632233324283,0.6450057507638758,6.958058269055681,612.8400600722584,125.11248611239658,204.15193826859962,2249,
REG-088,Region 88,Indiana,34801,12935,479.2634770275738,62498.200203176806,0.4353003463364002,Rural,86.18897742818127,10.281196721158453,35.00013617847849,704.7198192031187,2,6.012141928473742,7.873029939084921,65.01407570405652,280.16489351115587,9.1749965648861,0.9728874157814733,1.8411616798646124,602.0286472699687,126.43938655880942,210.0222092954822,1921,
REG-089,Region 89,Indiana,115793,54628,600.3565151652799,54687.410259926066,0.8039270980180427,Rural,81.56628233741034,38.645453845432996,47.55797139778704,585.573164032404,2,4.0643571129503915,3.946209939604905,72.09994685868051,253.17305849498408,3.0434986818608647,2.8818643411320792,8.901139780255626,533.9049627842614,124.09221943960273,232.42379840875444,727,
REG-090,Region 90,Indiana,98598,14731,53.256376710901534,82814.24028698592,0.8723991318951227,Rural,64.41160320337836,20.620980012597,12.62859116878628,679.1251416141713,2,3.830191109597933,6.357630140194766,50.44003177725393,250.03156408795886,7.308308705353847,0.8859811126899948,2.3049211775713223,584.3700093781446,138.3429672558146,236.73865023126672,557,
REG-091,Region 91,Indiana,54058,13553,791.8866958972794,89411.35881208564,0.418660722918337,Rural,88.63488808857366,8.924144842340302,45.65668707890384,381.6288763219668,1,7.191891598511769,9.738454655048711,50.88468345573987,468.8813047999411,8.557922923564732,2.874862140936607,9.063249905624374,589.0576568992228,138.9521661272334,235.8889057799067,591,
REG-092,Region 92,Indiana,34628,7456,514.0250018079527,61062.046662748115,0.4881919335984868,Urban,59.730417005915164,15.313855427832829,38.99960329912945,418.69722960249027,1,5.083376888272161,8.401983553252812,87.16229874331516,286.6381996448105,11.554757048245914,2.47903718663559,2.5683594582764537,619.5813946033354,126.46432182075633,204.11252326535813,2252,
REG-093,Region 93,Indiana,100618,14145,240.47664117503646,74744.72454821884,0.4748433857181563,Rural,86.99009755106349,7.821632096172255,11.242140943120988,838.7781773471357,0,16.34814214302153,4.910989775648327,62.33829927881085,169.4959201423318,10.411114880146314,1.6406881841005212,1.0846531486508741,610.2061521646295,124.2938485596922,203.6915690193804,2275,
REG-094,Region 94,Indiana,115953,58115,662.7082424383707,58286.17836453516,0.6300152360784186,Urban,49.85575157803371,22.631187021686614,35.42429214477221,989.0466272125963,0,2.3444894459968975,6.234807457356774,76.8876107351289,496.19567764821227,3.5398989571025195,2.3459012329099793,4.883854076015673,539.6617436289167,127.26749762547007,235.8282741512654,595,
REG-095,Region 95,Indiana,75917,38736,754.7400973739383,64936.86431942149,0.530120427672768,Rural,43.02205012083742,25.523106009290792,48.78456690425082,990.1517164836375,1,5.108203101864071,7.390247496726149,54.132638278359806,355.6956699674385,2.596270538134984,1.2267553952471737,4.994703733170669,534.1142896651794,128.3818696782195,240.36404223279314,437,
REG-096,Region 96,Indiana,123264,52739,781.4521003552317,69770.17484973207,0.8857293131745656,Urban,44.4283862660948,37.947188823448975,40.51264797656427,507.02353852344834,2,19.99591084221075,6.2246324433122355,68.02428590691544,163.28394646920884,2.5602213238791416,2.530336675605271,7.154918003426423,529.5542564970696,118.88835875109743,224.50647368511017,1114,
REG-097,Region 97,Indiana,69425,40989,434.5022358236035,80220.85927115487,0.6946621984546182,Rural,81.14986485420599,39.87410960791765,33.85199099850927,932.3452473118784,1,2.264896348044287,7.161973867725278,53.29235841956613,260.21712809444966,11.477549108046933,2.7288917611209764,4.709933007466004,618.4399823374961,138.298512557142,223.62479223031463,1167,
REG-098,Region 98,Indiana,58171,45376,662.5150846203356,58585.497283898505,0.5609459019452537,Urban,68.85636420991477,25.728402687072347,20.72107674118517,791.2152180516669,3,4.817343806533421,6.431169793827534,87.24027190832183,395.4553982656906,6.429919329808434,1.4351458630126477,7.822319237992561,571.2671261456961,125.43887359672252,219.58006658470063,1386,
REG-099,Region 99,Indiana,59022,11367,112.0501811439142,51965.15075194634,0.6521334823738185,Rural,81.16994024161585,34.42252187412504,28.449842352861605,670.0655978808762,0,13.93865263551655,4.667183527920917,56.844640559289694,333.7026591373517,6.011551663305388,2.960478249719811,5.069845740818686,563.4933492521404,114.83165326755993,203.78528587775295,2270,
REG-100,Region 100,Indiana,20583,7015,200.08790267868244,44610.95416543034,0.6710499521234015,Rural,74.9395907797751,36.37021301041565,46.228342805922075,592.8894532638637,3,10.88357814973753,4.462391001222603,80.81560071551667,399.0592293301796,2.943177382781034,2.648342646018104,5.442790191348445,533.2077202730468,113.59861456292515,213.04758022774539,1753,
REG-101,Region 101,Indiana,77072,18241,377.1524950242277,79875.61902037267,0.7620971744719176,Urban,64.76727819902939,30.377326246439782,37.81053818902519,785.4202205809715,1,2.142854586200276,9.792205884801925,61.00026852748903,325.28531593035206,6.475098429365961,0.5169342357829838,1.3879763637411346,584.0958047907067,138.22352584122612,236.64529809583962,566,
REG-102,Region 102,Indiana,29159,24494,374.1642531158136,79370.36765878901,0.4753200434755567,Rural,64.1131101297389,19.212332770150127,27.977016139665274,470.4264130724445,0,18.59028007139962,6.465168644118394,69.50491069626082,165.8427460916178,0.27386752215947086,0.5057215714788996,3.3245378906192578,522.5124016433422,124.81295977227481,238.870808386037,481,
REG-103,Region 103,Indiana,47035,6658,358.06745871296044,89290.8859191956,0.466441730802648,Urban,52.747856580344255,26.92897575764988,32.24870962299729,646.781874685423,2,7.265769152850584,7.7254995023485336,52.990565905432476,175.95394175812453,1.4953030601159565,1.743454139096119,6.60936439636381,520.6887708054785,138.83282763731734,266.6330357433101,24,Phase 3
REG-104,Region 104,Indiana,79537,33207,627.3010101720696,84246.7993947764,0.4402383340754657,Rural,70.507828838384,7.842383539699825,28.796169144889628,804.2769094781839,0,15.077124021199085,9.909305289146465,54.09126016165426,206.42624726551762,10.718199780996436,2.912933822831926,8.539367764335863,610.614962857649,130.06170048042893,213.00116831684957,1760,
REG-105,Region 105,Indiana,52943,52652,711.2108010916123,88031.96907560603,0.7505804168102825,Urban,79.26062679068129,39.23268922438615,48.97086618119223,684.5416079419019,2,19.377381535819616,8.675518324171115,74.96804842425392,164.65445346660312,7.452863756631992,1.1786006243846796,6.76384508071751,583.0132758679675,128.51407930914732,220.43079399490608,1344,
REG-106,Region 106,Indiana,117130,56436,370.67883632396234,48616.51456035079,0.6604744755042629,Urban,84.07444655343642,13.791222549570465,47.38457567238833,589.9589562390703,0,17.926594907394485,9.3423913749301,74.53021820248584,364.14832889166433,1.7094238993996975,1.8717727748470645,2.8150852317202952,522.4367678171428,109.9669813542598,210.48859522986166,1889,
REG-107,Region 107,Indiana,61550,31769,231.04784419645694,88803.18462165346,0.5342831916319246,Rural,52.69353604167621,26.327894309388387,27.43511344971679,978.8393937481826,1,16.369163244610764,4.395250716556513,83.20048174138,158.40439648223196,9.94175608017187,2.3186123679397093,6.5316458907481465,603.7304852638987,131.30626171513813,217.49152133297096,1503,
REG-108,Region 108,Indiana,80469,30297,150.3186819262626,87276.47640256563,0.6726036170453722,Urban,73.76406038067304,27.90325307140094,49.303127704084574,488.2797437879933,1,6.530554652850491,7.780277481395528,70.98123790672524,199.7388168343814,0.06546779367858901,1.0084259392879997,2.7709267814596625,510.5711225763005,138.41379447900243,271.09601064113775,12,Phase 2
REG-109,Region 109,Indiana,29613,53952,187.70288901002402,65059.2955753076,0.5158185285676764,Urban,44.29583628331826,31.092989765513224,19.615549163288605,310.02174788874936,3,16.272647687804636,5.543655014446701,87.7318070026003,376.4414673420496,0.09355710258899164,1.95034616434058,2.6512905012614,506.0628659558036,119.51152963741009,236.15945305863931,578,
REG-110,Region 110,Indiana,39625,44141,687.6883519427622,67568.05834700445,0.5942394475286354,Urban,57.40605419751727,36.21648788806449,47.37494740659163,680.7025588946403,2,19.454566365186988,4.491822664694025,53.56483995324473,429.02912866869224,2.8354451266610767,1.4729208319961777,7.30821882330198,535.1436824206352,118.22037608135264,220.91333592242378,1314,
REG-111,Region 111,Indiana,96064,10347,259.73580263648057,82264.34852536963,0.7694036183413668,Urban,40.92141982319377,28.7540980345443,40.60393914453665,883.1048575467311,3,7.466988086675477,7.789424674835068,62.262286344205734,297.47984468542006,5.645544406671782,1.9015396293314155,6.400935181399986,561.7143405134441,135.15858379334443,240.61800464236066,424,
REG-112,Region 112,Indiana,148595,47738,441.97973544379033,71233.1674315261,0.5227440371035209,Rural,68.39601949540831,21.415732338876712,40.380114302105255,449.9437909862327,1,6.855081460250716,4.393228805292059,78.70781943758065,261.7282628683973,9.303565177964526,2.4981921467274755,4.925988360663332,597.0385464381284,130.13251854756248,217.96334478555855,1478,
REG-113,Region 113,Indiana,83048,5880,333.2977980930694,40754.65454208462,0.8757812145107247,Rural,71.62732598864386,36.95065021976804,41.258475698030395,435.9965148072997,3,18.279858076533603,6.863194978878893,78.99969708724419,320.67748513555864,7.5104757997388445,0.9616781573220066,5.926190316618783,585.503247267278,105.75344080981543,180.6197340551038,2956,
REG-114,Region 114,Indiana,75531,8520,188.55214845254426,80430.13331265171,0.7502366918540015,Urban,45.03684411929296,24.111760321988854,10.724728163306825,350.6124063955875,3,4.792040436834249,4.516357122889867,73.77191739352192,423.79948351255354,9.955093473825322,1.9434954895075198,3.0099906356445283,604.6963029955955,136.38143430685847,225.53707312454304,1053,
REG-115,Region 115,Indiana,114647,56910,797.2590536193059,51115.824202569725,0.7434663532022303,Urban,68.84043446669138,19.426022032475313,36.84054648334485,771.3671193034315,2,6.451412292063788,9.056957965535318,63.71265101852454,162.33146356188146,11.118420703807674,2.0355468473881437,4.681468030461907,616.0968918101472,120.39678226763382,195.41858410273326,2636,
REG-116,Region 116,Indiana,66782,49626,238.0553454840372,62420.0296382652,0.829846708510454,Rural,48.157556432392994,19.09098162705075,28.012612629470603,588.3630364824753,1,14.523812242471259,3.6889990660856995,87.09866119819152,383.2558219396032,0.06396611518453543,0.828006852241115,6.669582568228843,512.7168558911566,119.59096502515558,233.24952876240772,696,
REG-117,Region 117,Indiana,102416,20230,734.158630109523,71678.10588801798,0.5306544015760096,Urban,57.504356925481794,39.494285207351915,45.9645094001808,861.3688035898857,1,17.509387743944952,9.0487728293989,78.20985972114926,230.74980923950596,8.951287173192625,1.2940019830389677,5.816891836332497,597.2408351593972,121.83154274885302,203.99064427056044,2259,
REG-118,Region 118,Indiana,58776,35018,502.48070200643707,87052.38456476311,0.43482925466304007,Urban,45.625888842220945,12.066225153936644,48.062136898168504,731.557210702589,1,18.011756066361144,4.954270719394962,50.75801349829641,337.54139563565735,7.881978122548256,2.55670294572471,8.165467664510452,582.7310686187724,129.11678742929263,221.571826838294,1284,
REG-119,Region 119,Indiana,131652,35966,649.3086469374367,45883.066598079495,0.7112563677037081,Rural,84.46351276753697,7.276950385590769,48.555328631624235,617.679110408883,2,13.181611679041472,7.191037958484191,62.418310732407406,207.00744030506496,2.1325791669912295,1.6581084455858006,6.552891285366295,527.3567602875693,112.39624395580657,213.13132289138863,1745,
REG-120,Region 120,Indiana,88253,14309,668.8302092706717,76574.98081021388,0.4556856238037622,Urban,82.61792445079301,20.319456708283056,42.54945538064969,967.1565580823255,2,16.899995575036215,3.7192487577203437,67.8344400737155,338.20180022778726,11.178636271642983,0.8202158477772016,5.792320434414708,623.9782754027065,124.76749394507796,199.9548684039598,2433,
REG-121,Region 121,Indiana,129999,41467,297.52594818637044,63748.333454213505,0.4062574303303748,Rural,54.629975172743606,21.22234773195889,48.52293353807961,683.0107051379678,1,19.030609343516108,9.032693409706523,72.53569956750282,387.23700819058354,4.922239342456276,1.392275342850399,1.05387229019501,556.4048807474561,116.64967925229386,209.6489144660099,1944,
REG-122,Region 122,Indiana,64318,9231,658.3729202417438,60541.36693013987,0.6712335370525933,Urban,67.00357351637516,23.022579226938547,26.742017594423153,429.70961601906697,1,7.728403216236541,5.221044878428775,72.83956128108595,328.2346191199658,9.004836822461309,0.9322605288539236,6.709735750688859,600.7749834684157,124.0879608920807,206.54648463504859,2104,
REG-123,Region 123,Indiana,11109,52521,396.03725831221664,75721.53944228617,0.42837051091572464,Urban,61.621347168622144,10.344793735671555,38.58995459740971,941.7768073589572,1,18.159608363371714,3.5022007884795117,71.00373613767721,413.7605901919225,1.181383484550964,2.9002198734668605,8.678425481045291,515.2618492845136,123.3330830304457,239.36001316942938,464,
